Unnamed: 0,periodStartUnix,liquidity,open,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken0,pool.totalValueLockedToken1,pool.token0.decimals,pool.token1.decimals,note
7532,1654891200,13834901966434,3.45385972443e-05,3.45385972443e-05,3.43216920968e-05,3.43218240457e-05,1356476166185081146442827475797063997,535256536598386361558007071199936702918,68933741.36238897,1157.50697069,35058831.559686,8,6,
7533,1654894800,13846542292573,3.42822183639e-05,3.42822183639e-05,3.41803553994e-05,3.4180621452e-05,1356476358952068246374623761221141004,535292668041781845035896192193528119787,68933741.36238897,1157.50697069,35058831.559686,8,6,
7534,1654898400,13834901966434,3.41806213656e-05,3.42936449318e-05,3.41806213656e-05,3.42936449318e-05,1356541116726282172873471773353924180,535292668063899578384611923390763467292,68933741.36238897,1157.50697069,35058831.559686,8,6,
7535,1654902000,13835018682709,3.42936449318e-05,3.44797651749e-05,3.42936449318e-05,3.44797651749e-05,1356737898369269273442450242855129352,535292668063899578384611923390763467292,68933741.36238897,1157.50697069,35058831.559686,8,6,
7536,1654905600,19563149814132,3.44797651749e-05,3.44880304802e-05,3.43121049897e-05,3.43121049897e-05,1356840735042404592296698177621995764,535353483281572950576075730029807067288,68933741.36238897,1157.50697069,35058831.559686,8,6,
7537,1654909200,19621071143959,3.43121049897e-05,3.43121049897e-05,3.43117577582e-05,3.43117577582e-05,1356840735042404592296698177621995764,535365087893680733278139659651561592812,68933741.36238897,1157.50697069,35058831.559686,8,6,
7538,1654912800,19648229744551,3.43117577582e-05,3.43117577582e-05,3.42842622983e-05,3.42842622983e-05,1356840735042404592296698177621995764,535372184326953018073886831302922140593,68933741.36238897,1157.50697069,35058831.559686,8,6,
7539,1654916400,22942192536742,3.42719977488e-05,3.42719977488e-05,3.42719977488e-05,3.42719977488e-05,1356840735042404592296698177621995764,535372184326953018073886831302922140593,68933741.36238897,1157.50697069,35058831.559686,8,6,
7540,1654920000,22942192536742,3.42607375686e-05,3.42607375686e-05,3.41828492265e-05,3.41828492265e-05,1356840735042404592296698177621995764,535396348360997123329710730806970091498,68933741.36238897,1157.50697069,35058831.559686,8,6,
7541,1654923600,22942192536742,3.41793273963e-05,3.41793273963e-05,3.4131223333e-05,3.41333541217e-05,1356840735042404592296698177621995764,535411345193994997320483413959861984696,68933741.36238897,1157.50697069,35058831.559686,8,6,
7542,1654927200,22942192536742,3.41337032914e-05,3.41337032914e-05,3.41337032914e-05,3.41337032914e-05,1356842602263556322738486098472941365,535411345193994997320483413959861984696,68933741.36238897,1157.50697069,35058831.559686,8,6,
7543,1654930800,23074874026631,3.41338445902e-05,3.41340672377e-05,3.41338445902e-05,3.41340672377e-05,1356843032055178482505041731029124148,535411345193994997320483413959861984696,68933741.36238897,1157.50697069,35058831.559686,8,6,
7544,1654934400,19780911234440,3.41335080404e-05,3.4389691167e-05,3.41335080404e-05,3.4389691167e-05,1357060121458194708019367805657012335,535411488750832666991155576001857608728,68933741.36238897,1157.50697069,35058831.559686,8,6,
7545,1654938000,21005557937111,3.43602421829e-05,3.47088978832e-05,3.43602421829e-05,3.44218788446e-05,1357490034268853484327490898599735628,535525618713478109553270600855781681273,68933741.36238897,1157.50697069,35058831.559686,8,6,
7546,1654941600,14048380336134,3.44693456037e-05,3.45887835552e-05,3.44693456037e-05,3.45887835552e-05,1357618894722653849370421391561504016,535525754790410257398392303320365634393,68933741.36238897,1157.50697069,35058831.559686,8,6,
7547,1654945200,13680718723481,3.46032957219e-05,3.49390903831e-05,3.46032957219e-05,3.49390903831e-05,1357941133251434867339559638245950228,535526173547119117742170575941680751491,68933741.36238897,1157.50697069,35058831.559686,8,6,
7548,1654948800,13683519712653,3.49261061822e-05,3.50582034097e-05,3.48218073539e-05,3.50582034097e-05,1358097073448389134907322625569727133,535555320851153688437498640109743882108,68933741.36238897,1157.50697069,35058831.559686,8,6,
7549,1654952400,16401559650890,3.50661423403e-05,3.52028233247e-05,3.48081905107e-05,3.48084180768e-05,1358270796259413852095706529901911874,535652872094315070717213228728372401444,68933741.36238897,1157.50697069,35058831.559686,8,6,
7550,1654956000,11652068938616,3.48081059914e-05,3.51806324693e-05,3.48081059914e-05,3.51806324693e-05,1358576456507357794315389013178757707,535653244576789555908043784603320398277,68933741.36238897,1157.50697069,35058831.559686,8,6,
7551,1654959600,11633000187846,3.51309560856e-05,3.53403276933e-05,3.50033130213e-05,3.52707999735e-05,1359122986660831298877553399933013999,535771445117862296285220939771700257946,68933741.36238897,1157.50697069,35058831.559686,8,6,
7552,1654963200,11633000187846,3.52406759492e-05,3.55143520427e-05,3.51964874761e-05,3.51964874761e-05,1359439995294165640592180864329090867,535888618588704341672213928517379995570,68933741.36238897,1157.50697069,35058831.559686,8,6,
7553,1654966800,13926650171959,3.51966113019e-05,3.51966113019e-05,3.50515675369e-05,3.50515675369e-05,1359459892738358283971338369715861716,535915734077727277343507230584925661725,68933741.36238897,1157.50697069,35058831.559686,8,6,
7554,1654970400,13926650171959,3.50534018466e-05,3.51133076872e-05,3.49296493055e-05,3.49296493055e-05,1359513258011349080345833076513763175,535973744070521661777677690650883606264,68933741.36238897,1157.50697069,35058831.559686,8,6,
7555,1654974000,13926650171959,3.49162111937e-05,3.49162111937e-05,3.49162111937e-05,3.49162111937e-05,1359513258011349080345833076513763175,535975839180182631350371634274397174437,68933741.36238897,1157.50697069,35058831.559686,8,6,
7556,1654977600,11895016292942,3.49274632556e-05,3.51916760241e-05,3.49274632556e-05,3.51916760241e-05,1359719134481824424710228775823631503,535979172736466536415338443858718425320,68933741.36238897,1157.50697069,35058831.559686,8,6,
7557,1654981200,13926650171959,3.51990725294e-05,3.51994729108e-05,3.50875657178e-05,3.50875657178e-05,1359758217610321522162007223838879263,536000397493719117624336656208629185163,68933741.36238897,1157.50697069,35058831.559686,8,6,
7558,1654984800,13934123273271,3.50840517614e-05,3.50840517614e-05,3.49764808459e-05,3.49825733907e-05,1359796203619570397945996036672037968,536034110279494343268914607572835242646,68933741.36238897,1157.50697069,35058831.559686,8,6,
7559,1654988400,13115845753857,3.50295677614e-05,3.53146132138e-05,3.50295677614e-05,3.53146132138e-05,1360062356993868701453479878454168263,536043456213588311215500060154825485873,68933741.36238897,1157.50697069,35058831.559686,8,6,
7560,1654992000,13099547684255,3.52757667281e-05,3.52757667281e-05,3.51983246631e-05,3.51983246631e-05,1360082933630096665154186889832963628,536071895259454417316652889024985078896,68933741.36238897,1157.50697069,35058831.559686,8,6,
7561,1654995600,13703815022830,3.52118797836e-05,3.54949872164e-05,3.52118797836e-05,3.54949872164e-05,1360308076169107102623465373356553477,536071895259454417316652889024985078896,68933741.36238897,1157.50697069,35058831.559686,8,6,
7562,1654999200,11890983462244,3.54838796846e-05,3.65255997942e-05,3.54414673695e-05,3.65255997942e-05,1361404345949210332122980406562713507,536161750932075619500731476202330305570,68933741.36238897,1157.50697069,35058831.559686,8,6,
7563,1655002800,11845538956790,3.65661493903e-05,3.65951387872e-05,3.61862149658e-05,3.62761561953e-05,1361678291835788089989809331096353786,536257543713333079194737398295479288762,68933741.36238897,1157.50697069,35058831.559686,8,6,
7564,1655006400,11839427210161,3.62825024821e-05,3.643929636e-05,3.62825024821e-05,3.643929636e-05,1361811055654491059020629769559300842,536257543713333079194737398295479288762,68933741.36238897,1157.50697069,35058831.559686,8,6,
7565,1655010000,11842817130003,3.65138462114e-05,3.68131208861e-05,3.65138462114e-05,3.66686621387e-05,1362257093971694911698638276242688234,536333770402436472140489559613143537157,68933741.36238897,1157.50697069,35058831.559686,8,6,
7566,1655013600,11861590565793,3.67083578152e-05,3.67207632664e-05,3.64147079011e-05,3.64147079011e-05,1362347418011946346992523898311329587,536400878569302907075654076778937051613,68933741.36238897,1157.50697069,35058831.559686,8,6,
7567,1655017200,11815325219811,3.64167367826e-05,3.64289266615e-05,3.63336840212e-05,3.63336840212e-05,1362363802226518399027406616946187783,536426220889295923808193992436658694987,68933741.36238897,1157.50697069,35058831.559686,8,6,
7568,1655020800,11845787730543,3.63336840212e-05,3.63675915216e-05,3.61901896896e-05,3.62435328814e-05,1362437794264088203259573253328520550,536473183958877881973812064944718231784,68933741.36238897,1157.50697069,35058831.559686,8,6,
7569,1655024400,11895865295154,3.62457471123e-05,3.6360016787e-05,3.62457471123e-05,3.6360016787e-05,1362515829021746397514543429126308756,536473183958877881973812064944718231784,68933741.36238897,1157.50697069,35058831.559686,8,6,
7570,1655028000,11889753548525,3.6378561049e-05,3.67208183295e-05,3.6378561049e-05,3.65717951646e-05,1362904448025573534365790381204868028,536520916885379306976502341554265449465,68933741.36238897,1157.50697069,35058831.559686,8,6,
7571,1655031600,11886262243850,3.6587009811e-05,3.6587009811e-05,3.64238345132e-05,3.64238345132e-05,1362917326935509680073429067583873029,536545034915933450029672500469746609710,68933741.36238897,1157.50697069,35058831.559686,8,6,
7572,1655035200,11886676341589,3.64238345132e-05,3.64238345132e-05,3.64238345132e-05,3.64238345132e-05,1362917326935509680073429067583873029,536562211839676504845672190522257200644,68933741.36238897,1157.50697069,35058831.559686,8,6,
7573,1655038800,11869713635277,3.64486553494e-05,3.69971745812e-05,3.64486553494e-05,3.67257432869e-05,1363581642990834495001853632549523984,536673337392501475481591042505097054294,68933741.36238897,1157.50697069,35058831.559686,8,6,
7574,1655042400,16424322628059,3.67256224626e-05,3.71154927916e-05,3.59477651038e-05,3.59477651038e-05,1364026026619257561468408556215743654,536958496205902507790782719200421398901,68933741.36238897,1157.50697069,35058831.559686,8,6,
7575,1655046000,16735363715182,3.59480081058e-05,3.59480081058e-05,3.53929621161e-05,3.56488842737e-05,1364281408194301386456002573368350176,537121229459527179932979229097475521083,68933741.36238897,1157.50697069,35058831.559686,8,6,
7576,1655049600,16424322628059,3.564891799e-05,3.59248113699e-05,3.56485612211e-05,3.59248113699e-05,1364486686000194639727988439775333988,537121315273154016882777550291949537739,68933741.36238897,1157.50697069,35058831.559686,8,6,
7577,1655053200,16735525432484,3.59088191649e-05,3.59088191649e-05,3.55983669164e-05,3.55983669164e-05,1364524453244620610845699923895036437,537195943208741435012680594506655709895,68933741.36238897,1157.50697069,35058831.559686,8,6,
7578,1655056800,16424484345361,3.56125860848e-05,3.58695514209e-05,3.56125860848e-05,3.58356273464e-05,1364756705962749543736115291073882010,537207554873562185157118614621906879746,68933741.36238897,1157.50697069,35058831.559686,8,6,
7579,1655060400,16178723168570,3.58479905111e-05,3.63593927167e-05,3.58479905111e-05,3.63593927167e-05,1365190396448176149879209667627325313,537207554873562185157118614621906879746,68933741.36238897,1157.50697069,35058831.559686,8,6,
7580,1655064000,16172611421941,3.63742576716e-05,3.65011213433e-05,3.63742576716e-05,3.64733253524e-05,1365340297329982853419089793427629753,537220301921326699314648108393631518449,68933741.36238897,1157.50697069,35058831.559686,8,6,
7581,1655067600,16172611421941,3.64841815567e-05,3.65216077824e-05,3.64841815567e-05,3.65216077824e-05,1365370054668038432078078199168720197,537220301921326699314648108393631518449,68933741.36238897,1157.50697069,35058831.559686,8,6,
7582,1655071200,11857588989419,3.66109401259e-05,3.70578597096e-05,3.66051762125e-05,3.70578597096e-05,1366038913112580508680961016513651464,537279173906819335938558123399691532707,68933741.36238897,1157.50697069,35058831.559686,8,6,
7583,1655074800,11662460249449,3.70574613869e-05,3.7789756338e-05,3.68075007639e-05,3.7789756338e-05,1366899414188759042431905047207463188,537341598896535224041587586106671789303,68933741.36238897,1157.50697069,35058831.559686,8,6,
7584,1655078400,11685987700758,3.77854692614e-05,3.79334105002e-05,3.73883608114e-05,3.79334105002e-05,1367651413967355993130623687983052027,537514443473972691465351199059625706089,68933741.36238897,1157.50697069,35058831.559686,8,6,
7585,1655082000,9507269892788,3.79795529246e-05,3.89932757751e-05,3.79795529246e-05,3.89299182331e-05,1369576646824902096055827675916099679,537782892716976763993978833188940677695,68933741.36238897,1157.50697069,35058831.559686,8,6,
7586,1655085600,7589661590953,3.89564592408e-05,3.9526231445e-05,3.88630220489e-05,3.95053018745e-05,1370566154510223954573630048218352241,537924868177101690332281755450308530818,68933741.36238897,1157.50697069,35058831.559686,8,6,
7587,1655089200,7121739244063,3.95741773683e-05,4.80865220779e-05,3.87840861779e-05,4.1430077778e-05,1382250244581454930220491851076649243,540323312727790879520088566746478335263,68933741.36238897,1157.50697069,35058831.559686,8,6,
7588,1655092800,7404822559282,4.11340051626e-05,4.11340051626e-05,3.8084221379e-05,3.93020765897e-05,1385904987610136896165363018828827662,541699929042136272798756467080546885488,68933741.36238897,1157.50697069,35058831.559686,8,6,
7589,1655096400,7398355388013,3.93649987302e-05,4.0289620639e-05,3.88977234368e-05,3.96673578266e-05,1387236171359476249000846855256968784,541972956981964457044910420529467577521,68933741.36238897,1157.50697069,35058831.559686,8,6,
7590,1655100000,7398355388013,3.99309964046e-05,3.99309964046e-05,3.92937727412e-05,3.9610395922e-05,1388238355366742023391578619727267161,542210911649334824476885586409467438318,68933741.36238897,1157.50697069,35058831.559686,8,6,
7591,1655103600,7017282349532,3.95624668945e-05,4.06096775047e-05,3.93803110634e-05,4.05179175205e-05,1389692329376481437764727072989354523,542408787943310210156988168584031634146,68933741.36238897,1157.50697069,35058831.559686,8,6,
7592,1655107200,7010017485539,4.06220730706e-05,4.34012732846e-05,4.0095581448e-05,4.14612869447e-05,1395591193253748466912188523486515670,543639193878871138559135065606679295263,68933741.36238897,1157.50697069,35058831.559686,8,6,
7593,1655110800,7001160745854,4.14916740833e-05,4.20826149647e-05,4.07450744467e-05,4.16162892776e-05,1397797020793696631503116237339971921,544119174422476696717926985337503409611,68933741.36238897,1157.50697069,35058831.559686,8,6,
7594,1655114400,6912896642683,4.133240663e-05,4.19576407375e-05,4.133240663e-05,4.17719773744e-05,1399383796875353689104885909150770998,544486266639252158701635816413230823181,68933741.36238897,1157.50697069,35058831.559686,8,6,
7595,1655118000,7208677983359,4.17719773744e-05,4.26536835155e-05,4.17719773744e-05,4.23857479742e-05,1400386384058183690575114362877076228,544602064445197338783199483595960810997,68933741.36238897,1157.50697069,35058831.559686,8,6,
7596,1655121600,7281541797636,4.2367433424e-05,4.2367433424e-05,4.10811596561e-05,4.22960385991e-05,1401563454096526326441830633980031433,544923772391036146865269054152394939406,68933741.36238897,1157.50697069,35058831.559686,8,6,
7597,1655125200,7288423484028,4.22960385991e-05,4.27738024442e-05,4.20553804199e-05,4.23045436846e-05,1402812565430498346830062174120051034,545207024589620753633387318051515446122,68933741.36238897,1157.50697069,35058831.559686,8,6,
7598,1655128800,4483075467944,4.23045436846e-05,4.40620691832e-05,4.23045436846e-05,4.39806625539e-05,1404577760969300468492128917051705269,545309954903503406793965441545163172692,68933741.36238897,1157.50697069,35058831.559686,8,6,
7599,1655132400,4563432680455,4.39806625539e-05,4.55879506985e-05,4.27960366245e-05,4.31117170791e-05,1407653368040367580064809932282694783,546192344927676313588570013103098446472,68933741.36238897,1157.50697069,35058831.559686,8,6,
7600,1655136000,11090636916691,4.30173392346e-05,4.30173392346e-05,4.12373986186e-05,4.21638702916e-05,1410028431892623170668794548917674521,546905453583695758765945756629719653113,68933741.36238897,1157.50697069,35058831.559686,8,6,
7601,1655139600,7248326096699,4.23204568374e-05,4.31926790439e-05,4.23204568374e-05,4.26349580015e-05,1410852663365657504530613542456852517,547010899336349516059375253970330023686,68933741.36238897,1157.50697069,35058831.559686,8,6,
7602,1655143200,4579191345652,4.26376524412e-05,4.28144730846e-05,4.21331704265e-05,4.28144730846e-05,1411696969101173993033531666046348282,547177045562110811911748963940758157488,68933741.36238897,1157.50697069,35058831.559686,8,6,
7603,1655146800,8052376297166,4.28240831263e-05,4.32503631122e-05,4.28240831263e-05,4.31153872955e-05,1412086784363665029207854918051920844,547215464785151609518742211757545908628,68933741.36238897,1157.50697069,35058831.559686,8,6,
7604,1655150400,4712394698919,4.29887414304e-05,4.30030739415e-05,4.22436492329e-05,4.30030739415e-05,1412648807378148990394792820938865629,547375741511137681415359958427209692821,68933741.36238897,1157.50697069,35058831.559686,8,6,
7605,1655154000,8204071593107,4.29507495271e-05,4.36599060659e-05,4.29507495271e-05,4.35222149579e-05,1413421455810449159283124615625448311,547448988945205279170776663585811423314,68933741.36238897,1157.50697069,35058831.559686,8,6,
7606,1655157600,4972327581498,4.34740878937e-05,4.43922806033e-05,4.34262298011e-05,4.43922806033e-05,1414293698509864424818115223252532473,547511469819801307837799515174780598579,68933741.36238897,1157.50697069,35058831.559686,8,6,
7607,1655161200,9863318210146,4.43910945125e-05,4.55210003207e-05,4.43910945125e-05,4.45816510718e-05,1416600390998375908686806247672820089,547976430163293642795889927843284605085,68933741.36238897,1157.50697069,35058831.559686,8,6,
7608,1655164800,4682687815810,4.45748818531e-05,4.63598656724e-05,4.401584635e-05,4.57948286932e-05,1419309048128764781167159836969455573,548382960131637872452707727078282063426,68933741.36238897,1157.50697069,35058831.559686,8,6,
7609,1655168400,2440509731705,4.58612033004e-05,4.88528340602e-05,4.58606351038e-05,4.81579830823e-05,1427690911155441549154613173899324856,549714129214591488193174606977553498665,68933741.36238897,1157.50697069,35058831.559686,8,6,
7610,1655172000,3793354452129,4.81114239652e-05,4.86181935299e-05,4.60837602717e-05,4.65345121094e-05,1434966890537925243093141383966034899,551574117268296016021994759625240260967,68933741.36238897,1157.50697069,35058831.559686,8,6,
7611,1655175600,5569569682317,4.66115278415e-05,4.67829613628e-05,4.51788281019e-05,4.5361663415e-05,1437056224794411626583384040748443622,552194000351088914502873788794405632397,68933741.36238897,1157.50697069,35058831.559686,8,6,
7612,1655179200,5415370140912,4.5349312162e-05,4.58850138819e-05,4.47118559014e-05,4.56922786437e-05,1438416561057429696844574238863888375,552438857303219079129486367950303466155,68933741.36238897,1157.50697069,35058831.559686,8,6,
7613,1655182800,17307468232076,4.5652663594e-05,4.5652663594e-05,4.3104168999e-05,4.41068333414e-05,1440441494923734631450399323054702063,553170108615489899148562019340190263745,68933741.36238897,1157.50697069,35058831.559686,8,6,
7614,1655186400,17307468232076,4.42921596927e-05,4.47171633693e-05,4.39025017741e-05,4.43377366427e-05,1441818740148335187728439399856918471,553439976168173205042777476815514504079,68933741.36238897,1157.50697069,35058831.559686,8,6,
7615,1655190000,9557213690589,4.43230341292e-05,4.49897695993e-05,4.36078277448e-05,4.37781827956e-05,1442461561984299973106866969203742840,553682643452311761509716516361142517682,68933741.36238897,1157.50697069,35058831.559686,8,6,
7616,1655193600,17307468232076,4.38945150485e-05,4.42074715113e-05,4.3759294358e-05,4.42074715113e-05,1443009214648887263168030631458845881,553732424815076386502582894189662206261,68933741.36238897,1157.50697069,35058831.559686,8,6,
7617,1655197200,17764074348421,4.42073215956e-05,4.51212900291e-05,4.42073215956e-05,4.48516486426e-05,1444068765941316311016827969757885397,553861031320070030106228773416930857090,68933741.36238897,1157.50697069,35058831.559686,8,6,
7618,1655200800,17372761393743,4.48623145022e-05,4.51382542879e-05,4.43824426586e-05,4.47127013995e-05,1444561670422156476542547575040063008,554001219167789901887530452367286694770,68933741.36238897,1157.50697069,35058831.559686,8,6,
7619,1655204400,5307495031500,4.47304020717e-05,4.59470137978e-05,4.47304020717e-05,4.56004872098e-05,1445584714540381997932033350202096177,554068073820832272882081987182240331868,68933741.36238897,1157.50697069,35058831.559686,8,6,
7620,1655208000,14550794224196,4.55348621603e-05,4.5746608712e-05,4.47573778289e-05,4.51505109781e-05,1446279215064681595328001371976420288,554297010701304986287823171686658383974,68933741.36238897,1157.50697069,35058831.559686,8,6,
7621,1655211600,17322474897880,4.51394286954e-05,4.56988780734e-05,4.44622344549e-05,4.47485904936e-05,1447392946772765024456675287770223326,554567644402685277406436800305658879372,68933741.36238897,1157.50697069,35058831.559686,8,6,
7622,1655215200,16880828613841,4.47279117345e-05,4.53104669002e-05,4.45153166768e-05,4.45938122634e-05,1447991698110890391802751335643702222,554772062977701696721347259160405432465,68933741.36238897,1157.50697069,35058831.559686,8,6,
7623,1655218800,16891224279940,4.45865417813e-05,4.48265565075e-05,4.40127250203e-05,4.40978367966e-05,1448641915220167825036360755027148139,555003053023286995242336313037571142844,68933741.36238897,1157.50697069,35058831.559686,8,6,
7624,1655222400,21328541770954,4.41060658057e-05,4.44972448153e-05,4.40093086722e-05,4.44970819682e-05,1449315828518157388943723566896303093,555087234605235437490357970398794781165,68933741.36238897,1157.50697069,35058831.559686,8,6,
7625,1655226000,32233364268911,4.44724508434e-05,4.46847366179e-05,4.42151627564e-05,4.46847366179e-05,1449662606433951113604877504070892180,555137371475280252334178793593699633373,68933741.36238897,1157.50697069,35058831.559686,8,6,
7626,1655229600,32233320778871,4.46393831241e-05,4.48889146044e-05,4.44059838762e-05,4.48889146044e-05,1450088027823929450364615690984003497,555194194587581578118318471787398172358,68933741.36238897,1157.50697069,35058831.559686,8,6,
7627,1655233200,37002387884347,4.48989602452e-05,4.51120258686e-05,4.48989602452e-05,4.50783778797e-05,1450313781832718855291527340044589014,555211403682652380585957270645849034241,68933741.36238897,1157.50697069,35058831.559686,8,6,
7628,1655236800,12209266762301,4.50978532923e-05,4.63052262833e-05,4.50978532923e-05,4.54507212693e-05,1451598529930683619106722037565588803,555414039780494744518249538480271436335,68933741.36238897,1157.50697069,35058831.559686,8,6,
7629,1655240400,11862791070553,4.54507212693e-05,4.66899373534e-05,4.54507212693e-05,4.65807819696e-05,1452567776082823281809252376231689890,555437270739676849486801722160737432264,68933741.36238897,1157.50697069,35058831.559686,8,6,
7630,1655244000,12209529610333,4.65461978278e-05,4.65461978278e-05,4.58219835282e-05,4.62484005609e-05,1453251319142580135274337725610579076,555658998347565323798774074593851541992,68933741.36238897,1157.50697069,35058831.559686,8,6,
7631,1655247600,39738571947770,4.62486196046e-05,4.62486196046e-05,4.50918978205e-05,4.51576549118e-05,1453528087764438296289537677722657203,555897949825283910424849177986771286893,68933741.36238897,1157.50697069,35058831.559686,8,6,
7632,1655251200,15013026620706,4.51643990242e-05,4.58893540089e-05,4.51643990242e-05,4.58893540089e-05,1454303723950382271333622748691801971,555950579116912986910791528778892959641,68933741.36238897,1157.50697069,35058831.559686,8,6,
7633,1655254800,39744648260393,4.57993110654e-05,4.57993110654e-05,4.5091322162e-05,4.51446212921e-05,1454362929812097267652291377247922473,556083746512643301140701273126668165321,68933741.36238897,1157.50697069,35058831.559686,8,6,
7634,1655258400,15013026620706,4.5154325057e-05,4.56688693341e-05,4.5154325057e-05,4.56688693341e-05,1454759338047798051607577637117824142,556083746512643301140701273126668165321,68933741.36238897,1157.50697069,35058831.559686,8,6,
7635,1655262000,11800986286125,4.56666220441e-05,4.66212764839e-05,4.55592134285e-05,4.66212764839e-05,1455513648762053199069981632913991503,556109454118433831253504978929791840083,68933741.36238897,1157.50697069,35058831.559686,8,6,
7636,1655265600,10568841732760,4.6634918762e-05,4.79510934856e-05,4.6634918762e-05,4.74603826009e-05,1458380992829252449467364647824563390,556563303605287983804525062601660791598,68933741.36238897,1157.50697069,35058831.559686,8,6,
7637,1655269200,5364654666944,4.74434042784e-05,4.80477492114e-05,4.70721779387e-05,4.71060966314e-05,1459586132345456262752391594266372798,556877969834049419834653065975678121952,68933741.36238897,1157.50697069,35058831.559686,8,6,
7638,1655272800,4878474328370,4.71060966314e-05,4.7765876005e-05,4.63761184922e-05,4.6802960318e-05,1461316457090216103802790094320074314,557339259714506901211037066960173362776,68933741.36238897,1157.50697069,35058831.559686,8,6,
7639,1655276400,6653848167931,4.66884017493e-05,4.8488654135e-05,4.59670901408e-05,4.83249425605e-05,1464725825322297446382758950794926063,557784260427434787039348325893838456234,68933741.36238897,1157.50697069,35058831.559686,8,6,
7640,1655280000,6253320749613,4.8443473826e-05,4.96148292148e-05,4.8443473826e-05,4.95923086701e-05,1467896956242706388325975659265356326,558233185118336908219938457564711405074,68933741.36238897,1157.50697069,35058831.559686,8,6,
7641,1655283600,6149184876551,4.95029583114e-05,4.98048477405e-05,4.83774782631e-05,4.94582103133e-05,1470364740225599547306997304193676328,558757689511315164192102058805983425860,68933741.36238897,1157.50697069,35058831.559686,8,6,
7642,1655287200,11812162457491,4.95723001732e-05,4.96769935932e-05,4.84044167569e-05,4.85823839114e-05,1471321751284370820816728415681065744,559068666842178711859899981262817030785,68933741.36238897,1157.50697069,35058831.559686,8,6,
7643,1655290800,7747146621061,4.85627499086e-05,4.88594971047e-05,4.71414748173e-05,4.74569729206e-05,1472005971262039265778629926386628621,559381359675732784815516101883935536446,68933741.36238897,1157.50697069,35058831.559686,8,6,
7644,1655294400,8136840112486,4.74543659656e-05,4.74543659656e-05,4.65621111665e-05,4.70784629308e-05,1472698673960775703201457709584687445,559605965982596576557333322032797700301,68933741.36238897,1157.50697069,35058831.559686,8,6,
7645,1655298000,8136840112486,4.71480661737e-05,4.71579798966e-05,4.59863004616e-05,4.63461284501e-05,1473452548722746578946852507845954303,559883743265466615633990379333286021046,68933741.36238897,1157.50697069,35058831.559686,8,6,
7646,1655301600,8174221819637,4.6379368482e-05,4.7332642253e-05,4.6045897657e-05,4.727789762e-05,1474531302951765974549647273211462894,559957159270444865427638043174389474270,68933741.36238897,1157.50697069,35058831.559686,8,6,
7647,1655305200,8176314093611,4.71675519642e-05,4.72670400531e-05,4.66335372812e-05,4.67252230441e-05,1474814437430431631359200350163008300,560119123599582698931986145585453555070,68933741.36238897,1157.50697069,35058831.559686,8,6,
7648,1655308800,11897319414573,4.66611672401e-05,4.85389887271e-05,4.66611672401e-05,4.84110879998e-05,1476234775311637898858870985300010185,560145660581494127819664994021946663979,68933741.36238897,1157.50697069,35058831.559686,8,6,
7649,1655312400,8282753853661,4.83878492588e-05,4.86330931462e-05,4.70504292117e-05,4.7278929482e-05,1477410693406106279545739781123852229,560527538927687619831343907015608149414,68933741.36238897,1157.50697069,35058831.559686,8,6,
7650,1655316000,8284139405396,4.74996814362e-05,4.91857570034e-05,4.5072020692e-05,4.63792466611e-05,1483730807326157523693778327240395229,562049868106770131880377354576545600371,68933741.36238897,1157.50697069,35058831.559686,8,6,
7651,1655319600,8630877945176,4.61386663782e-05,4.69306935859e-05,4.4890073411e-05,4.61933220327e-05,1492816043893430264737082572122176839,564084557871795217038732957712381968637,68933741.36238897,1157.50697069,35058831.559686,8,6,
7652,1655323200,8631781466834,4.6022776409e-05,4.65254410639e-05,4.57523726251e-05,4.59847799097e-05,1493725293316103340875440500715319931,564287114087448859546099159882958420376,68933741.36238897,1157.50697069,35058831.559686,8,6,
7653,1655326800,9607142758706,4.59847799097e-05,4.62172938409e-05,4.42342278198e-05,4.4554360003e-05,1495564242220402216205303082359692778,564940549826154079247781275632220224291,68933741.36238897,1157.50697069,35058831.559686,8,6,
7654,1655330400,10234494820957,4.42766909544e-05,4.47972936777e-05,4.41069579714e-05,4.4549121668e-05,1496773666564456578252033160709436990,565220784697004544484929731309529149761,68933741.36238897,1157.50697069,35058831.559686,8,6,
7655,1655334000,10277087626479,4.46975202636e-05,4.46975202636e-05,4.42707414763e-05,4.43938666709e-05,1497041500044843105670030780879829227,565294428626494806146594905877118937392,68933741.36238897,1157.50697069,35058831.559686,8,6,
7656,1655337600,10255442063562,4.43149152842e-05,4.43666536705e-05,4.26939386712e-05,4.42823431905e-05,1499326529560039424766342747774126343,565839862123740310662712368348789088100,68933741.36238897,1157.50697069,35058831.559686,8,6,
7657,1655341200,10712048179907,4.42250104893e-05,4.46816849941e-05,4.37387195018e-05,4.46816849941e-05,1500052712751380221552868862552201644,565939150249841028182951227815481539261,68933741.36238897,1157.50697069,35058831.559686,8,6,
7658,1655344800,10196665636690,4.47085923503e-05,4.47085923503e-05,4.44716337386e-05,4.45392472096e-05,1500316664310978337364692011067412864,566022341736059356641251640984194319189,68933741.36238897,1157.50697069,35058831.559686,8,6,
